;ID;(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(0, 6);(0, 7);(0, 8);(0, 9);(0, 10);(0, 11);(0, 12);(0, 13);(0, 14);(0, 15);(0, 16);(0, 17);(0, 19);(0, 23);(0, 24);(0, 25);(0, 26);(0, 30);(0, 31);(0, 32);(0, 35);(0, 37);(0, 40);(0, 41);(0, 42);(0, 43);(0, 44);(0, 46);(0, 47);(0, 48);(1, 1);(1, 2);(1, 3);(1, 4);(1, 5);(1, 6);(1, 7);(1, 8);(1, 9);(1, 10);(1, 11);(1, 12);(1, 13);(1, 14);(1, 15);(1, 16);(1, 17);(1, 22);(1, 23);(1, 27);(1, 31);(1, 32);(1, 35);(1, 38);(1, 41);(1, 43);(1, 44);(1, 45);(1, 46);(1, 47);(2, 1);(2, 2);(2, 3);(2, 4);(2, 5);(2, 6);(2, 7);(2, 8);(2, 9);(2, 10);(2, 11);(2, 12);(2, 13);(2, 14);(2, 15);(2, 16);(2, 17);(2, 18);(2, 24);(2, 25);(2, 30);(2, 31);(2, 32);(2, 36);(2, 41);(2, 42);(2, 43);(2, 44);(2, 45);(2, 47)
0;1003;0,237470568;0,201255746;0,198116381;0,192510371;0,166610607;0,162237919;0,178271107;0,161116717;0,180961991;0,288261016;0,197331539;0,151922861;0,166834847;0,181410472;0,191277049;0,196434578;0,215719251;0,22670703;0,202264828;0,221773741;0,220316179;0,239600852;0,193519453;0,160443996;0,16291064;0,527413387;0,477519901;0,31404866;0,382554098;0,283776208;0,259782487;0,295324588;0,193731019;0,227379751;0,242067496;0,301509769;0,2919627;0,190053286;0,191385435;0,160079929;0,180950266;0,172735346;0,182060391;0,254218472;0,174002027;0,146847824;0,145426288;0,148978686;0,215808171;0,170071048;0,128330373;0,144094139;0,212033748;0,264653641;0,229351687;0,339031972;0,351021314;0,447158082;0,430506217;0,503330373;0,414520426;0,484902309;0,421403197;0,40785968;0,351243339;0,255098684;0,241447368;0,25625;0,252960526;0,210197368;0,135526316;0,135690789;0,147697368;0,186513158;0,135271955;0,166776316;0,149835526;0,153782895;0,183552632;0,313815789;0,172368421;0,274835526;0,254769737;0,124342105;0,154440789;0,105098684;0,084210526;0,121217105;0,499013158;0,285032895;0,303453947;0,295394737;0,303618421;0,241611842;0,281578947
1;1009;0,257819315;0,258566978;0,177694704;0,118006231;0,102305296;0,072274143;0,049345794;0,042367601;0,037757009;0,058442368;0,046978193;0,037507788;0,041619938;0,056448598;0,08623053;0,093333333;0,066915888;0,058193146;0,050841121;0,057570093;0,068286604;0,393520249;0,552523364;0,158878505;0,159376947;0,453956386;0,599127726;0,603489097;0,37470405;0,398255452;0,445233645;0,410342679;0,4905919;0,301682243;0,271401869;0,142384106;0,135617622;0,164123236;0,085948747;0,043766196;0,056147423;0,057875036;0,02562626;0,024186582;0,058738842;0,033688454;0,020299453;0,038727325;0,055283616;0,02433055;0,089260006;0,048373164;0,030665131;0,103959322;0,37517996;0,244169306;0,223150014;0,126259718;0,129570976;0,583510767;0,260725597;0,209185143;0,217967175;0,203858336;0,19651598;0,164666993;0,165156709;0,171523017;0,111287953;0,056194907;0,032933399;0,047624878;0,045421156;0,032443683;0,046278159;0,03636141;0,034524976;0,037340842;0,036116552;0,05460333;0,046539049;0,036913798;0,053868756;0,138712047;0,049216454;0,295053869;0,181684623;0,20996572;0,629774731;0,172257591;0,194049951;0,205925563;0,237634672;0,160259549;0,139201763
2;1018;0,302393574;0,24029118;0,237671009;0,238222048;0,304336043;0,29200542;0,269105691;0,28102981;0,267750678;0,264092141;0,260298103;0,25501355;0,267344173;0,269647696;0,268292683;0,375745257;0,375745257;0,462601626;0,735230352;0,508785069;0,669105691;0,49295393;0,485873368;0,461817312;0,440379404;0,596205962;0,553523035;0,658672087;0,676151762;0,656368564;0,57640324;0,803658537;0,648123345;0,636512639;0,659891599;0,427850122;0,238940896;0,230536036;0,305718558;0,246057729;0,242744183;0,228441205;0,230574688;0,245489766;0,262591477;0,257640981;0,249892381;0,289496341;0,25398192;0,269479122;0,235524484;0,227525224;0,506887645;0,697566365;0,412985056;0,311244566;0,310752638;0,326947912;0,411967284;0,539173483;0,698235041;0,707705553;0,776366767;0,716960827;0,480566192;0,321405575;0,185050507;0,150170346;0,138669171;0,150126625;0,136558441;0,153927135;0,140946004;0,147010775;0,136111425;0,141607252;0,148880979;0,149416535;0,153869138;0,148243476;0,201436529;0,19530028;0,24564694;0,511793166;0,577562746;0,2286768;0,229861639;0,202942532;0,489114001;0,739794376;0,711823405;0,354002645;0,350403124;0,484066986;0,538252192
3;1020;0,082626795;0,070198617;0,058488066;0,050483461;0,050788804;0,068193384;0,089262087;0,069618321;0,049974555;0,049058524;0,050178117;0,076743003;0,099745547;0,071043257;0,498422392;0,16692112;0,151246819;0,138320611;0,097201018;0,126195811;0,120305344;0,099338422;0,130585242;0,168142494;0,134554707;0,426870229;0,347073791;0,30605598;0,310839695;0,319491094;0,249262087;0,247226463;0,406412214;0,164783715;0,082388716;0,107654432;0,09221128;0,079901522;0,113921218;0,089525515;0,062220233;0,074977619;0,085273053;0,083706356;0,082587287;0,067144136;0,054834378;0,056624888;0,106535363;0,083151421;0,100558218;0,505147717;0,16606983;0,147940913;0,222518864;0,075702508;0,061859458;0,098254252;0,217994628;0,19091316;0,315129812;0,312444047;0,261638317;0,288272158;0,175621412;0,188569207;0,066485226;0,068558839;0,069466045;0,074390876;0,057824061;0,040485532;0,041096718;0,054302748;0,06091239;0,068947641;0,048211509;0,036417833;0,044323484;0,055728357;0,050933126;0,072317263;0,340331778;0,201658891;0,3437014;0,389191291;0,332685329;0,280444711;0,102818201;0,215396579;0,284473821;0,092794194;0,102255054;0,097589425;0,125324002
4;1027;0,023394995;0,036271309;0,01468988;0,038447588;0,012332245;0,037540805;0,014145811;0,036089953;0,017410229;0,032644178;0,022850925;0,027203482;0,025389917;0,02466449;0,026659412;0,265687341;0,159231048;0,122778382;0,022306855;0,028835691;0,02520856;0,025389917;0,08142909;0,044613711;0,043525571;0,665397171;0,097388466;0,06565107;0,14073268;0,123503808;0,13601741;0,17174465;0,066023381;0,033579083;0,033953787;0,063189143;0,024597116;0,056403732;0,019508058;0,055555556;0,019083969;0,054283291;0,020356234;0,052586938;0,022052587;0,048770144;0,027565734;0,041984733;0,036895674;0,032654792;0,044529262;0,042961421;0,086938083;0,175996607;0,41221374;0,194656489;0,113231552;0,190415606;0,070822731;0,124681934;0,216284987;0,225614928;0,217557252;0,341815098;0,130862313;0,045212766;0,013593381;0,042257683;0,013297872;0,041962175;0,013593381;0,041962175;0,016252955;0,039598109;0,019208038;0,036052009;0,019799054;0,034869976;0,022163121;0,025469999;0,026595745;0,037605425;0,161938534;0,302895981;0,569148936;0,138593381;0,063534279;0,06678487;0,09124441;0,116134752;0,130910165;0,151004728;0,138002364;0,187647754;0,044250367
5;1034;0,087874176;0,057331304;0,051633276;0,049315068;0,031253171;0,02945911;0,0456621;0,027498732;0,020903095;0,02841378;0,029222547;0,043937088;0,031861999;0,05854896;0,030745814;0,023845764;0,021004566;0,615322171;0,877625571;0,667985794;0,362719797;0,153413024;0,072270396;0,080810185;0,133434805;0,09731101;0,079756469;0,175139523;0,14906139;0,222932522;0,24941654;0,20913242;0,230136986;0,247995941;0,193810249;0,055223881;0,024776119;0,028358209;0,025820896;0,03119403;0,02238806;0,022835821;0,028208955;0,021791045;0,028358209;0,024477612;0,024477612;0,025223881;0,015522388;0,032089552;0,020447761;0,196567164;0,577761194;0,219552239;0,071383989;0,15528607;0,093762072;0,223731343;0,227313433;0,146268657;0,192238806;0,204328358;0,200865239;0,264029851;0,184029851;0,112334802;0,060507904;0,051308629;0,021767297;0,025006478;0,02915263;0,033039648;0,037444934;0,02682042;0,026949987;0,025654315;0,020601192;0,019175952;0,030572317;0,371469293;0,024747344;0,020342058;0,020989894;0,628271573;0,117833312;0,177118424;0,058884903;0,07618554;0,073594195;0,090437937;0,121534076;0,190204716;0,192666494;0,160533817;0,147965794
6;1035;0,94843282;0,947928713;0,953088397;0,979628147;0,968448833;0,955371705;0,849865077;0,745959731;0,518755745;0,48412063;0,426860007;0,455594105;0,526080123;0,431189396;0,263974142;0,359546897;0,004780286;0,003208317;0,188832548;0,192450257;0,086587789;0,084185867;0,071672153;0,068944044;0,070397058;0,075942235;0,075467782;0,074163034;0,073807194;0,025146043;0,024464016;0,025590843;0,02556119;0,028526525;0,027459004;0,950996973;0,967954424;0,952777283;0,947302831;0,953222361;0,908136016;0,862560085;0,874087591;0,910761973;0,858153819;0,784983087;0,713904219;0,441561332;0,219156133;0,463459142;0,500534093;0,018904346;0,008144917;0,007052766;0,023945166;0,025591953;0,006820157;0,025280399;0,067251202;0,031600498;0,031021898;0,032090084;0,031288944;0,030621328;0,030754851;0,957849753;0,958704453;0,962393162;0,958434548;0,984525416;0,967206478;0,930679262;0,932388664;0,894197031;0,765407108;0,739496176;0,755735493;0,523211876;0,255195682;0,270490328;0,481556455;0,011711712;0,004116385;0,004080194;0,004512563;0,014304993;0,018938372;0,016239316;0,042645074;0,047863248;0,034278003;0,028475034;0,033198381;0,030589294;0,030409357
7;1036;0,33452078;0,246649703;0,102290076;0,070737913;0,075996607;0,050042409;0,043596268;0,047158609;0,017811705;0,016793893;0,053774385;0,031043257;0,025784563;0,018999152;0,039694656;0,053095844;0,078371501;0,089551119;0,177830016;0,045642384;0,07396215;0,103959218;0,318066158;0,460050891;0,516709075;0,565394402;0,758608991;0,676675148;0,682442748;0,67735369;0,643256997;0,669380831;0,672943172;0,683121289;0,545886344;0,415063222;0,139614876;0,07588052;0,057404573;0,046595248;0,053663708;0,042353857;0,02940015;0,028907197;0,027961029;0,037890344;0,051065909;0,039043579;0,051375511;0,023115611;0,046673254;0,08896146;0,267329334;0,485156679;0,430620506;0,310885102;0,328202309;0,297416163;0,308136339;0,456569544;0,507146784;0,506047279;0,537658054;0,494502474;0,605827378;0,411184211;0,122532895;0,052631579;0,054276316;0,042489035;0,02439693;0,044407895;0,051260965;0,019188596;0,020833333;0,068530702;0,019188596;0,018914474;0,04495614;0,034265351;0,05564693;0,095394737;0,09375;0,574013158;0,49314693;0,366502193;0,292763158;0,317160088;0,328673246;0,554002193;0,645010965;0,58689693;0,544682018;0,537006579;0,306089744
8;1042;0,185001632;0,161480725;0,107358072;0,089597209;0,075058408;0,054235454;0,056929908;0,053599746;0,060894386;0,051308504;0,060894386;0,045353631;0,095306058;0,053916905;0,043926419;0,216143356;0,178401522;0,170111084;0,059308595;0,079289565;0,192515065;0,302727561;0,164446077;0,107516651;0,096891849;0,105296543;0,215984776;0,508404694;0,261338408;0,374722487;0,447193149;0,234062797;0,305740565;0,293529971;0,297720589;0,156811948;0,126181042;0,123742761;0,108655898;0,051940465;0,042060347;0,038083528;0,036574215;0,038402926;0,035355075;0,035677906;0,032307223;0,037640963;0,031831511;0,035202682;0,02589553;0,253169974;0,165334056;0,206339531;0,039622066;0,050899116;0,066577881;0,051965864;0,501523926;0,261658031;0,165864489;0,318957635;0,195824444;0,157116733;0,17479427;0,101788171;0,088491518;0,099954149;0,04607978;0,032209995;0,025790922;0,017308574;0,025790922;0,015474553;0,024415406;0,015933058;0,040119211;0,024873911;0,022466758;0,014099037;0,029000459;0,034961027;0,044933517;0,739225126;0,383998166;0,073131591;0,032095369;0,181797341;0,03392939;0,091889159;0,082152682;0,072811531;0,07093793;0,077143512;0,059453374
9;1052;0,193026152;0,273972603;0,153590702;0,144043171;0,162723122;0,095890411;0,170610212;0,094229971;0,158987132;0,138646741;0,094645081;0,161062682;0,125363221;0,125363221;0,138231631;0,123099946;0,216272312;0,344126193;0,129929431;0,144043171;0,142797841;0,395588159;0,348692403;0,162308012;0,197177252;0,144873391;0,288086343;0,171440432;0,111664591;0,201743462;0,372353674;0,398090494;0,386052304;0,353673724;0,290992113;0,0482;0,0364;0,0406;0,0426;0,043;0,0346;0,051;0,0206;0,0578;0,0326;0,0434;0,0444;0,0264;0,0542;0,0308;0,039542029;0,0706;0,0958;0,0752;0,0808;0,1218;0,1708;0,2816;0,0716;0,0824;0,1274;0,1388;0,1786;0,1556;0,3052;0,138278932;0,165875371;0,383679525;0,239169139;0,165281899;0,051928783;0,082195846;0,066468843;0,058160237;0,064391691;0,054302671;0,064094955;0,081305638;0,035608309;0,075840752;0,052273739;0,1115727;0,188130564;0,520178042;0,537091988;0,119779791;0,161678677;0,233531157;0,603264095;0,313649852;0,237982196;0,236498516;0,244510386;0,223442136;0,327036773
10;1053;0,054764271;0,030915314;0,014905598;0,014243127;0,033013139;0,040631556;0,034006846;0,015899304;0,025063487;0,021419896;0,035994259;0,037650436;0,019101248;0,019101248;0,036215082;0,097272828;0,074748813;0,15634316;0,390195429;0,343159987;0,382797836;0,413271503;0,129144716;0,104339185;0,111736778;0,045489676;0,279894005;0,602406978;0,537484818;0,212542785;0,152589158;0,101910125;0,093298002;0,115269957;0,088108645;0,040740741;0,014814815;0,026296296;0,032037037;0,033148148;0,026481481;0,028333333;0,02962963;0,032592593;0,035555556;0,02962963;0,018888889;0,043148148;0,034074074;0,016481481;0,051851852;0,092407407;0,718888889;0,397037037;0,344814815;0,075085085;0,062037037;0,107407407;0,065925926;0,583888889;0,100925926;0,125185185;0,085740741;0,085555556;0,155185185;0,037711729;0,012304251;0,013582614;0,018089786;0,038830297;0,027964206;0,016938319;0,02924257;0,02077341;0,029721956;0,028124001;0,023489933;0,01725791;0,035155002;0,033648359;0,017417705;0,022371365;0,043624161;0,02924257;0,413071269;0,109459891;0,045381911;0,034835411;0,206615532;0,176893576;0,142857143;0,104346437;0,089325663;0,096037073;0,097155641
11;1061;0,308322553;0,206554549;0,216903838;0,196636481;0,225097025;0,18326865;0,236739974;0,187149633;0,235446313;0,188874515;0,215178956;0,203536007;0,184562311;0,21949116;0,174213023;0,244933161;0,698576973;0,200948685;0,222940923;0,185424752;0,216041397;0,309808887;0,296248383;0,222078482;0,252695127;0,470892626;0,339370418;0,47563605;0,504527814;0,502371712;0,59767141;0,730918499;0,629581716;0,587753342;0,489435101;0,213057325;0,18089172;0,103004526;0,115605096;0,09522293;0,112738854;0,093312102;0,10477707;0,101910828;0,105414013;0,105732484;0,1;0,1;0,103184713;0,098089172;0,095859873;0,121638358;0,102547771;0,106369427;0,169426752;0,101910828;0,15477707;0,555732484;0,336624204;0,142993631;0,229617834;0,356369427;0,390764331;0,259872611;0,221656051;0,260576058;0,216471647;0,222772277;0,144014401;0,150765077;0,121962196;0,144014401;0,123762376;0,147614761;0,142664266;0,134113411;0,131863186;0,140864086;0,120162016;0,148964896;0,140864086;0,157129242;0,122862286;0,155265527;0,111611161;0,195319532;0,160666067;0,138613861;0,141764176;0,223672367;0,460846085;0,558505851;0,495049505;0,451845185;0,407290729
12;1062;0,324786325;0,211475509;0,155722562;0,195202647;0,132340778;0,100634133;0,097601323;0,096774194;0,065618969;0,071960298;0,072236008;0,043286463;0,049352082;0,069203198;0,096774194;0,099255583;0,063413289;0,375516956;0,077750207;0,121429396;0,148331955;0,167907361;0,202922526;0,138406396;0,202646816;0,192721257;0,392059553;0,290046871;0,29500965;0,35346016;0,341604632;0,326164875;0,339674662;0,346843121;0,302729529;0,431939163;0,211026616;0,119391635;0,072623574;0,065019011;0,103802281;0,073003802;0,076045627;0,09391635;0,092395437;0,066539924;0,098859316;0,071863118;0,051711027;0,07148289;0,068060837;0,085931559;0,330418251;0,159315589;0,119391635;0,2;0,317870722;0,320152091;0,485551331;0,330141228;0,537642586;0,429657795;0,471863118;0,620152091;0,71026616;0,306002144;0,197749196;0,057609861;0,066452304;0,076634512;0,076366559;0,075562701;0,057609861;0,069399786;0,080921758;0,056270096;0,072855131;0,085744909;0,114683816;0,116559486;0,092979636;0,073419078;0,158628081;0,08956791;0,151125402;0,08306538;0,214094319;0,113612004;0,194801715;0,291264737;0,280278671;0,31511254;0,288853162;0,371114684;0,320471597
13;1065;0,056210773;0,060142079;0,056969446;0,059866198;0,057038416;0,059728257;0,049451686;0,055590041;0,052003586;0,056348714;0,051658735;0,052417408;0,054555487;0,053245051;0,049520657;0,064349265;0,040405797;0,054762397;0,029968563;0,066142493;0,029519277;0,026691496;0,036692186;0,022394348;0,025817222;0,689633768;0,567211532;0,149320643;0,128629561;0,119456514;0,131388372;0,13097455;0,067383958;0,054210635;0,058279881;0,130693069;0,116089109;0,133168317;0,128960396;0,116831683;0,123267327;0,142326733;0,118069307;0,118564356;0,136881188;0,134158416;0,126980198;0,126237624;0,142821782;0,141336634;0,275391017;0,176041667;0,146039604;0,104034653;0,052797423;0,073762376;0,163613861;0,178486563;0,602970297;0,231813806;0,324009901;0,343316832;0,332425743;0,199009901;0,144554455;0,071532317;0,06620673;0,072379569;0,072379569;0,068506415;0,07020092;0,060881143;0,058702493;0,068627451;0,061002179;0,058097313;0,066327766;0,064149116;0,057734205;0,054103123;0,05806129;0,044274373;0,038731542;0,161583152;0,029290729;0,06681191;0,137981118;0,036552893;0,511014282;0,156494921;0,146992254;0,145727427;0,146090535;0,142096345;0,063059792
14;1067;0,326010101;0,078030303;0,1;0,056060606;0,083333333;0,096464646;0,074242424;0,052777778;0,053282828;0,095707071;0,056060606;0,123232323;0,057070707;0,035858586;0,032575758;0,040909091;0,041666667;0,109090909;0,161616162;0,114141414;0,103535354;0,175252525;0,13510101;0,088467745;0,078030303;0,331313131;0,412913351;0,443117219;0,426010101;0,484090909;0,562373737;0,704545455;0,503497016;0,454472561;0,314141414;0,206641657;0,215309996;0,047026571;0,072121468;0,021720793;0,05967946;0,054196542;0,035428089;0,017714045;0,014972585;0,032053986;0,037747786;0,044495993;0,052720371;0,039223956;0,047237453;0,024174427;0,105018979;0,363137916;0,124630957;0,425904447;0,097293353;0,068536482;0,16617461;0,267552171;0,271360406;0,277941797;0,277098271;0,272458878;0,246266786;0,319935691;0,194131833;0,125803859;0,128617363;0,096864952;0,053456592;0,082974468;0,090897484;0,084250916;0,066318328;0,072347267;0,037379421;0,046221865;0,065916399;0,063504823;0,053456592;0,048633441;0,087620579;0,192888025;0,312616348;0,178858521;0,091639871;0,1414791;0,229099678;0,47926839;0,734726688;0,468247588;0,448828349;0,477090032;0,403515823
15;1073;0,09147466;0,046309509;0,038726455;0,040265197;0,038689301;0,036057376;0,038623503;0,038689301;0,039347283;0,346098171;0,218712989;0,082642453;0,101983135;0,287866825;0,210948809;0,239505198;0,104948019;0,044874326;0,0950783;0,088695881;0,404066325;0,643834715;0,030661929;0,072838531;0,077247006;0,380050007;0,658310304;0,384261087;0,45670483;0,350572444;0,257340147;0,393275431;0,196210028;0,170943545;0,130477694;0,11167002;0,064285714;0,051509054;0,038832998;0,038933602;0,043460765;0,050100604;0,045372233;0,045875252;0,058551308;0,153923541;0,085915493;0,098812877;0,096930152;0,20945674;0,217706237;0,157746479;0,032897384;0,149396378;0,313581489;0,094869215;0,12917505;0,152012072;0,568108652;0,132193159;0,669014085;0,578571429;0,30221328;0,170724346;0,208752515;0,114003183;0,127983633;0,121277563;0,077176631;0,076949307;0,101273017;0,096726529;0,095703569;0,077326187;0,051620823;0,087642895;0,088132151;0,087224664;0,116731075;0,10661514;0,105364856;0,116844737;0,459081609;0,542282337;0,241532166;0,281512151;0,472493749;0,635144351;0,215617186;0,281086611;0,278245056;0,348147306;0,295294385;0,278586042;0,192430098
16;1076;0,099524427;0,075313446;0,031968851;0,035884133;0,031214872;0,025763356;0,033117164;0,025162127;0,026286208;0,027323822;0,026372676;0,027824189;0,033549503;0,022568093;0,024470385;0,095460441;0,062343277;0,08257674;0,057068742;0,055858193;0,105058366;0,127539991;0,053264159;0,050237786;0,083700821;0,095028102;0,366709901;0,707133593;0,832944228;0,674299043;0,350701653;0,165131295;0,107475398;0,102528852;0,099912238;0,099274532;0,054914015;0,03329706;0,034490031;0,030887743;0,029501643;0,033962549;0,034549559;0,041838875;0,032658321;0,02935469;0,030610083;0,034581901;0,030331878;0,027904829;0,09477397;0,025343643;0,107101947;0,428694158;0,140750286;0,090778923;0,102233677;0,139604811;0,118127148;0,520189003;0,308748568;0,129009164;0,117124857;0,108533792;0,108390607;0,079436451;0,045113909;0,032823741;0,029976019;0,029226619;0,035821343;0,024430456;0,03132494;0,032973621;0,025629496;0,03057554;0,033123501;0,025179856;0,03132494;0,028477218;0,106564748;0,028926859;0,057104317;0,255545564;0,597871703;0,08833854;0,073139565;0,068345324;0,103417266;0,339522285;0,42206235;0,398980815;0,117356115;0,127847722;0,133992806
17;1081;0,019476343;0,034368663;0,019798721;0,026790479;0,014195752;0,028498239;0,026683744;0,021773935;0,024975985;0,017397801;0,02188067;0,021560465;0,020706586;0,033087843;0,068737325;0,030205999;0,144412424;0,120345095;0,050485644;0,024158745;0,040916936;0,060625467;0,054129367;0,066219027;0,079327589;0,292347102;0,175685772;0,179060645;0,894118903;0,244636567;0,16191696;0,125306863;0,09243249;0,056035863;0,019639236;0,067673378;0,045581655;0,045022371;0,034675615;0,032438479;0,022930649;0,034116331;0,049496644;0,024049217;0,043624161;0,061800895;0,023210291;0,026845638;0,03810962;0,117449664;0,102069351;0,207494407;0,123200564;0,058238498;0,143456376;0,07746085;0,048657718;0,079977629;0,088087248;0,345357942;0,157718121;0,098993289;0,112695749;0,114932886;0,111596076;0,134393939;0,102727273;0,027727273;0,062272727;0,075454545;0,068636364;0,027272727;0,026818182;0,076363636;0,040454545;0,027272727;0,05;0,074090909;0,057010695;0,113181818;0,052727273;0,263636364;0,269545455;0,063636364;0,079545455;0,086363636;0,0952331;0,066818182;0,513181818;0,287272727;0,50736244;0,382335227;0,482272727;0,376818182;0,240454545
18;1088;0,094648245;0,093695411;0,070509767;0,090836906;0,083531841;0,078450056;0,081784977;0,085278704;0,075591552;0,065745593;0,094648245;0,114816579;0,107829125;0,081784977;0,096553915;0,15054788;0,718913768;0,360806733;0,084802287;0,295219946;0,261711926;0,268699381;0,221057646;0,131173575;0,114498968;0,310147689;0,151977132;0,256501893;0,269656299;0,51786565;0,530887724;0,286510727;0,313482611;0,100047642;0,084325869;0,114320586;0,111472742;0,097843775;0,106997559;0,113710334;0,096013019;0,105777055;0,105777055;0,065500407;0,063262815;0,07465419;0,067331164;0,055126119;0,087672905;0,112082994;0,093775427;0,136541661;0,205655004;0,236371033;0,146053702;0,162327095;0,161106591;0,504882018;0,200162734;0,370016273;0,232912937;0,320585842;0,575061025;0,170870627;0,243897478;0,077526534;0,09021689;0,089524689;0,066451315;0,07291186;0,099907707;0,071758191;0,068989386;0,083294878;0,088140286;0,07475773;0,076603599;0,094600831;0,122058145;0,127826488;0,120673743;0,106829719;0,445546839;0,130133826;0,080756807;0,438163359;0,197277342;0,524919243;0,138670974;0,954545455;0,963774804;0,263728657;0,193354868;0,203045685;0,137286571
19;1099;0,04286261;0,071565251;0,079984692;0,070034443;0,026789131;0,034825871;0,071947953;0,085342518;0,074626866;0,026789131;0,026789131;0,061997704;0,106773823;0,078453884;0,165709912;0,167623421;0,056257176;0,092495835;0,207424416;0,197474168;0,153846154;0,200153081;0,190968236;0,225028703;0,297742059;0,298507463;0,62456946;0,31419824;0,478362711;0,523536165;0,567546881;0,606518689;0,47148871;0,492920015;0,221201684;0,069282137;0,071786311;0,122704508;0,18196995;0,130217028;0,070116861;0,089315526;0,141903172;0,152754591;0,095158598;0,070116861;0,110183639;0,146911519;0,131886477;0,071592751;0,268781302;0,111018364;0,134390651;0,530884808;0,486644407;0,40984975;0,241235392;0,348080134;0,20951586;0,559265442;0,984140234;0,727563958;0,84557596;0,766277129;0,438230384;0,184097421;0,065902579;0,04226361;0,054441261;0,171919771;0,089541547;0,031518625;0,031518625;0,099570201;0,125358166;0,034383954;0,055157593;0,051575931;0,126074499;0,073065903;0,057042678;0,1119032;0,383237822;0,616762178;0,353151862;0,492836676;0,586676218;0,58739255;0,659846949;0,693409742;0,616045845;0,656876791;0,625358166;0,477077364;0,320200573
20;1105;0,603951082;0,579492004;0,485418627;0,455001568;0,423330198;0,505801192;0,341799937;0,414239912;0,39257544;0,432377792;0,426602159;0,354656632;0,55440577;0,477579178;0,494198808;0,473816243;0,449984321;0,475064657;0,530887426;0,598620257;0,516776419;0,453433678;0,446534964;0,435559737;0,511445594;0,576669802;0,537158984;0,631545939;0,688617121;0,849482596;0,775478206;0,769520226;0,820633427;0,691125745;0,600188147;0,384013415;0,346003354;0,290106205;0,275013974;0,288988262;0,293180548;0,275572946;0,273896031;0,306036892;0,301006149;0,262996087;0,273057574;0,323365008;0,318334265;0,307713807;0,269703745;0,269983231;0,314028564;0,636061114;0,653437675;0,405782675;0,34823924;0,336221353;0,355785355;0,527389603;0,476243712;0,430408049;0,473169368;0,434600335;0,407490218;0,629981025;0,644212524;0,583965844;0,50711575;0,519924099;0,522296015;0,469639469;0,458728653;0,487666034;0,495256167;0,468216319;0,490037951;0,468690702;0,454933586;0,503320683;0,508064516;0,475332068;0,465370019;0,450189753;0,447343454;0,453510436;0,484819734;0,518975332;0,558349146;0,677419355;0,710151803;0,755218216;0,792220114;0,69971537;0,697343454
21;1107;0,051076296;0,045471914;0,050948924;0,051585785;0,045854031;0,046490893;0,049802573;0,047382499;0,047127754;0,050057318;0,044580308;0,049420456;0,046269826;0,10698639;0,064292113;0,02814928;0,171315756;0,019360591;0,022672271;0,018723729;0,024582856;0,018468985;0,018723729;0,02534709;0,035027385;0,19691759;0,180486562;0,227359572;0,29264622;0,198072096;0,257633254;0,184992114;0,111705515;0,058209145;0,053114253;0,048901488;0,048192771;0,046775337;0,050496102;0,046775337;0,043940468;0,046598157;0,046598157;0,043687354;0,054925585;0,048192771;0,04092842;0,04295401;0,042216766;0,058073727;0,040042523;0,032955351;0,088253533;0,029894238;0,24751949;0,177298234;0,097293898;0,244788566;0,111622962;0,147225878;0,180900071;0,168851878;0,214695758;0,18887314;0,124557052;0,047310318;0,060084242;0,031177197;0,039395441;0,038899901;0,03666997;0,036298315;0,03567889;0,03567889;0,03617443;0,03617443;0,03617443;0,025040459;0,034436981;0,034316155;0,021308226;0,03540944;0,049578147;0,088278411;0,255079286;0,131442022;0,12574331;0,154360753;0,148785927;0,103440786;0,085232904;0,114098117;0,104998761;0,141600595;0,109390486
22;1109;0,086916055;0,093838051;0,101772068;0,097123719;0,097189388;0,095876018;0,08786446;0,074336748;0,079130549;0,067699756;0,086025742;0,092789598;0,095613344;0,086805942;0,153236741;0,225965327;0,175597583;0,35106383;0,234305227;0,336813764;0,469858156;0,377331232;0,158358213;0,14633106;0,260089704;0,291239821;0,401168899;0,260375624;0,421000788;0,581100604;0,518760331;0,362845532;0,196844432;0,163197312;0,1764065;0,184839855;0,162010157;0,158156212;0,138808188;0,136741257;0,132698191;0,141548765;0,135368349;0,145068987;0,149624284;0,133965188;0,135357581;0,135399619;0,145955336;0,453194651;0,324665676;0,309955423;0,205794948;0,163447251;0,510401189;0,361218425;0,317830609;0,520505201;0,418870728;0,277117385;0,443982169;0,427191679;0,448291233;0,575037147;0,558098068;0,21247061;0,179657262;0,170645334;0,174809692;0,158788342;0,14160468;0,137285223;0,132628425;0,130778785;0,11907646;0,131930126;0,129710595;0,220103093;0,130412371;0,152920962;0,196563574;0,234536082;0,264604811;0,248109966;0,218728522;0,452749141;0,289347079;0,157731959;0,412199313;0,341065292;0,320274914;0,496219931;0,583333333;0,530584192;0,220805106
